Imagem,Tipo,Numero,x,y,w,h,area,perimetro,aspect ratio,extent,solidity 
18.tif,NC,NC5086,855,40,11,8,36.0,26.97056210041046,1.375,0.4090909090909091,0.9113924050632911
18.tif,NC,NC5087,326,37,6,6,19.5,17.071067690849304,1.0,0.5416666666666666,0.9512195121951219
18.tif,NC,NC5088,840,35,10,12,52.0,31.798989415168762,0.8333333333333334,0.43333333333333335,0.9285714285714286
18.tif,NC,NC5089,360,34,3,5,6.5,10.242640614509583,0.6,0.43333333333333335,1.0
18.tif,NC,NC5090,271,31,6,6,17.0,16.485281229019165,1.0,0.4722222222222222,0.918918918918919
18.tif,NC,NC5091,491,29,4,4,8.5,11.41421353816986,1.0,0.53125,1.0
18.tif,NC,NC5092,440,29,5,5,8.5,13.071067690849304,1.0,0.34,0.8095238095238095
18.tif,NC,NC5093,933,28,4,5,8.5,12.242640614509583,0.8,0.425,0.8947368421052632
18.tif,NC,NC5094,441,28,1,1,0.0,0.0,1.0,0.0,0
18.tif,NC,NC5095,862,27,1,2,0.0,2.0,0.5,0.0,0
18.tif,NC,NC5096,340,27,13,12,91.5,36.041629791259766,1.0833333333333333,0.5865384615384616,0.9786096256684492
18.tif,NC,NC5097,331,27,2,2,0.5,3.414213538169861,1.0,0.125,1.0
18.tif,NC,NC5098,366,20,6,6,20.5,17.071067690849304,1.0,0.5694444444444444,0.9761904761904762
18.tif,NC,NC5099,757,19,6,6,19.0,16.485281229019165,1.0,0.5277777777777778,0.9743589743589743
18.tif,NC,NC5100,829,17,8,7,34.0,23.313708305358887,1.1428571428571428,0.6071428571428571,0.9444444444444444
18.tif,NC,NC5101,654,17,4,4,6.5,10.242640614509583,1.0,0.40625,1.0
18.tif,NC,NC5102,871,16,7,8,26.0,20.14213526248932,0.875,0.4642857142857143,0.9454545454545454
18.tif,NC,NC5103,426,16,3,4,4.5,8.242640614509583,0.75,0.375,1.0
18.tif,NC,NC5104,0,14,2,4,2.5,7.414213538169861,0.5,0.3125,1.0
18.tif,NC,NC5105,21,12,7,6,24.0,18.485281229019165,1.1666666666666667,0.5714285714285714,0.9795918367346939
19.tif,NC,NC5106,671,730,8,7,31.0,21.313708186149597,1.1428571428571428,0.5535714285714286,0.96875
19.tif,NC,NC5107,510,713,5,6,18.0,15.656854152679443,0.8333333333333334,0.6,1.0
19.tif,NC,NC5108,594,705,6,45,149.0,95.31370830535889,0.13333333333333333,0.5518518518518518,0.8186813186813187
19.tif,C,C762,222,698,30,11,148.0,68.28427052497864,2.727272727272727,0.4484848484848485,0.7769028871391076
19.tif,NC,NC5109,593,677,6,23,67.5,51.071067690849304,0.2608695652173913,0.4891304347826087,0.8333333333333334
19.tif,NC,NC5110,529,671,2,2,0.5,3.414213538169861,1.0,0.125,1.0
19.tif,NC,NC5111,547,667,3,3,2.5,6.2426406145095825,1.0,0.2777777777777778,1.0
19.tif,NC,NC5112,657,663,8,8,35.5,22.727921724319458,1.0,0.5546875,0.9594594594594594
19.tif,NC,NC5113,980,644,6,6,19.0,16.485281229019165,1.0,0.5277777777777778,0.9743589743589743
19.tif,NC,NC5114,877,642,6,6,15.5,17.071067690849304,1.0,0.4305555555555556,0.8378378378378378
19.tif,NC,NC5115,801,626,6,6,18.0,16.485281229019165,1.0,0.5,0.9473684210526315
19.tif,NC,NC5116,699,626,5,5,12.5,13.071067690849304,1.0,0.5,1.0
19.tif,NC,NC5117,500,605,3,3,4.0,8.0,1.0,0.4444444444444444,1.0
19.tif,C,C763,515,523,17,12,139.5,48.38477599620819,1.4166666666666667,0.6838235294117647,0.9207920792079208
19.tif,C,C764,486,511,20,30,283.5,79.0121922492981,0.6666666666666666,0.4725,0.8513513513513513
19.tif,NC,NC5118,814,510,8,6,24.0,20.485281229019165,1.3333333333333333,0.5,0.9411764705882353
19.tif,NC,NC5119,662,501,2,2,0.5,3.414213538169861,1.0,0.125,1.0
19.tif,C,C765,543,498,18,20,170.0,56.76955187320709,0.9,0.4722222222222222,0.8970976253298153
19.tif,NC,NC5120,678,497,1,1,0.0,0.0,1.0,0.0,0
19.tif,C,C766,582,489,22,18,212.0,60.76955223083496,1.2222222222222223,0.5353535353535354,0.9506726457399103
19.tif,NC,NC5121,775,484,3,2,2.0,6.0,1.5,0.3333333333333333,1.0
19.tif,NC,NC5122,783,481,5,5,13.0,13.656854152679443,1.0,0.52,0.9629629629629629
19.tif,NC,NC5123,650,477,3,2,1.5,5.414213538169861,1.5,0.25,1.0
19.tif,NC,NC5124,960,473,11,9,56.0,28.97056245803833,1.2222222222222223,0.5656565656565656,0.9739130434782609
19.tif,C,C767,440,469,13,24,205.0,61.11269760131836,0.5416666666666666,0.657051282051282,0.9624413145539906
19.tif,C,C768,358,468,28,25,260.0,80.91168689727783,1.12,0.37142857142857144,0.791476407914764
19.tif,NC,NC5125,657,463,4,4,8.0,10.828427076339722,1.0,0.5,1.0
19.tif,C,C769,402,453,15,39,325.0,94.76955187320709,0.38461538461538464,0.5555555555555556,0.8419689119170984
19.tif,NC,NC5126,659,448,4,9,20.5,20.242640614509583,0.4444444444444444,0.5694444444444444,0.9534883720930233
19.tif,NC,NC5127,651,441,1,2,0.0,2.0,0.5,0.0,0
19.tif,NC,NC5128,571,439,3,3,3.5,7.414213538169861,1.0,0.3888888888888889,1.0
19.tif,NC,NC5129,643,434,2,2,0.5,3.414213538169861,1.0,0.125,1.0
19.tif,NC,NC5130,656,431,1,1,0.0,0.0,1.0,0.0,0
19.tif,NC,NC5131,657,429,2,2,0.5,3.414213538169861,1.0,0.125,1.0
19.tif,C,C770,542,426,26,30,317.5,91.49747335910797,0.8666666666666667,0.40705128205128205,0.7586618876941458
19.tif,C,C771,596,422,31,36,404.5,103.29646384716034,0.8611111111111112,0.3624551971326165,0.8122489959839357
19.tif,NC,NC5132,656,419,2,3,0.0,4.828427076339722,0.6666666666666666,0.0,0.0
19.tif,C,C772,524,416,13,21,163.0,57.455843687057495,0.6190476190476191,0.5970695970695971,0.8601583113456465
19.tif,C,C773,449,415,36,27,348.5,96.81118202209473,1.3333333333333333,0.3585390946502058,0.8171160609613131
19.tif,NC,NC5133,643,411,2,1,0.0,2.0,2.0,0.0,0
19.tif,NC,NC5134,641,411,1,1,0.0,0.0,1.0,0.0,0
19.tif,NC,NC5135,655,409,4,7,9.5,18.242640614509583,0.5714285714285714,0.3392857142857143,0.6785714285714286
19.tif,C,C774,563,407,13,22,176.0,60.28427064418793,0.5909090909090909,0.6153846153846154,0.8380952380952381
19.tif,NC,NC5136,644,405,3,3,2.0,5.656854152679443,1.0,0.2222222222222222,1.0
19.tif,NC,NC5137,654,400,5,8,13.5,19.071067690849304,0.625,0.3375,0.8181818181818182
19.tif,C,C775,393,391,29,12,227.5,72.52691113948822,2.4166666666666665,0.6537356321839081,0.8633776091081594
19.tif,NC,NC5138,773,386,10,8,46.5,25.5563485622406,1.25,0.58125,0.9893617021276596
19.tif,C,C776,558,383,18,13,157.0,49.79898929595947,1.3846153846153846,0.6709401709401709,0.9373134328358209
19.tif,C,C777,530,381,13,13,96.5,39.21320283412933,1.0,0.5710059171597633,0.946078431372549
19.tif,NC,NC5139,625,379,9,6,23.0,21.313708186149597,1.5,0.42592592592592593,0.8679245283018868
19.tif,NC,NC5140,619,378,4,3,1.5,8.242640614509583,1.3333333333333333,0.125,0.5
19.tif,C,C778,486,378,20,47,467.5,119.49747359752655,0.425531914893617,0.4973404255319149,0.7708161582852432
19.tif,C,C779,305,377,28,16,271.0,73.59797871112823,1.75,0.6049107142857143,0.8856209150326797
19.tif,NC,NC5141,630,374,33,21,166.5,93.49747383594513,1.5714285714285714,0.24025974025974026,0.5459016393442623
19.tif,NC,NC5142,645,365,6,7,21.0,19.313708305358887,0.8571428571428571,0.5,0.8936170212765957
19.tif,C,C780,448,363,32,45,446.0,119.19595789909363,0.7111111111111111,0.30972222222222223,0.7643530419880035
19.tif,NC,NC5143,589,358,33,33,315.0,158.16652047634125,1.0,0.2892561983471074,0.47368421052631576
19.tif,C,C781,379,354,14,22,189.0,57.455843687057495,0.6363636363636364,0.6136363636363636,0.942643391521197
19.tif,NC,NC5144,657,351,15,21,100.5,64.04163014888763,0.7142857142857143,0.319047619047619,0.6401273885350318
19.tif,C,C782,517,347,23,25,253.5,71.49747407436371,0.92,0.4408695652173913,0.8666666666666667
19.tif,NC,NC5145,646,346,4,3,4.0,8.828427076339722,1.3333333333333333,0.3333333333333333,0.8888888888888888
19.tif,NC,NC5146,674,342,2,7,5.5,13.41421353816986,0.2857142857142857,0.39285714285714285,1.0
19.tif,NC,NC5147,617,341,20,28,200.0,102.56854116916656,0.7142857142857143,0.35714285714285715,0.56657223796034
19.tif,C,C783,274,335,30,16,269.0,78.7695517539978,1.875,0.5604166666666667,0.8328173374613003
19.tif,C,C784,484,334,26,29,319.0,83.74011433124542,0.896551724137931,0.4230769230769231,0.8727770177838577
19.tif,C,C785,413,332,24,26,244.5,76.66904628276825,0.9230769230769231,0.3918269230769231,0.7990196078431373
19.tif,C,C786,456,329,22,27,250.0,76.91168820858002,0.8148148148148148,0.4208754208754209,0.8
19.tif,NC,NC5148,611,327,11,15,93.0,38.62741661071777,0.7333333333333333,0.5636363636363636,0.9441624365482234
19.tif,C,C787,562,326,14,30,284.0,84.76955187320709,0.4666666666666667,0.6761904761904762,0.7856154910096819
19.tif,C,C788,541,326,15,24,237.5,64.5269113779068,0.625,0.6597222222222222,0.9205426356589147
19.tif,NC,NC5149,225,322,5,5,14.0,13.656854152679443,1.0,0.56,1.0
19.tif,NC,NC5150,649,316,23,27,223.5,109.98275470733643,0.8518518518518519,0.35990338164251207,0.5708812260536399
19.tif,NC,NC5151,629,316,20,21,115.0,66.76955187320709,0.9523809523809523,0.27380952380952384,0.7142857142857143
19.tif,C,C789,449,313,11,17,118.0,43.79898941516876,0.6470588235294118,0.6310160427807486,0.9402390438247012
19.tif,C,C790,497,312,22,15,191.0,57.11269795894623,1.4666666666666666,0.5787878787878787,0.9455445544554455
19.tif,NC,NC5152,649,308,1,1,0.0,0.0,1.0,0.0,0
19.tif,C,C791,588,308,30,46,303.0,135.19595777988434,0.6521739130434783,0.21956521739130436,0.5148683092608326
19.tif,C,C792,403,307,14,29,267.0,75.11269760131836,0.4827586206896552,0.6576354679802956,0.8697068403908795
19.tif,C,C793,308,305,12,17,137.0,48.97056233882904,0.7058823529411765,0.6715686274509803,0.9102990033222591
19.tif,NC,NC5153,616,303,22,17,120.5,68.52691102027893,1.2941176470588236,0.32219251336898397,0.6375661375661376
19.tif,C,C794,474,303,19,11,141.0,48.627416491508484,1.7272727272727273,0.6746411483253588,0.9463087248322147
19.tif,NC,NC5154,67,303,3,1,0.0,4.0,3.0,0.0,0
19.tif,C,C795,151,302,15,22,132.5,57.69848442077637,0.6818181818181818,0.4015151515151515,0.8079268292682927
19.tif,NC,NC5155,66,296,5,5,10.5,14.242640614509583,1.0,0.42,0.84
19.tif,C,C796,586,293,16,15,120.5,45.69848418235779,1.0666666666666667,0.5020833333333333,0.9305019305019305
19.tif,C,C797,371,283,32,36,528.5,141.78174424171448,0.8888888888888888,0.4587673611111111,0.705136757838559
19.tif,C,C798,485,273,12,12,88.0,35.79898929595947,1.0,0.6111111111111112,0.9832402234636871
19.tif,C,C799,599,266,13,19,162.0,53.79898953437805,0.6842105263157895,0.6558704453441295,0.9101123595505618
19.tif,C,C800,438,266,25,39,374.5,101.15432739257812,0.6410256410256411,0.3841025641025641,0.823076923076923
19.tif,C,C801,502,262,32,29,328.5,91.63960886001587,1.103448275862069,0.35398706896551724,0.8633377135348226
19.tif,C,C802,372,253,24,14,222.5,62.041630029678345,1.7142857142857142,0.6622023809523809,0.9611231101511879
19.tif,C,C803,526,246,24,29,274.5,80.32590055465698,0.8275862068965517,0.39439655172413796,0.8218562874251497
19.tif,C,C804,413,240,44,36,453.0,124.85281217098236,1.2222222222222223,0.2859848484848485,0.8547169811320755
19.tif,NC,NC5156,967,235,5,5,10.0,14.485281229019165,1.0,0.4,0.8333333333333334
19.tif,NC,NC5157,112,235,5,30,86.5,63.071067690849304,0.16666666666666666,0.5766666666666667,0.8693467336683417
19.tif,NC,NC5158,114,228,3,2,2.0,6.0,1.5,0.3333333333333333,1.0
19.tif,C,C805,554,214,29,29,324.5,89.98275458812714,1.0,0.3858501783590963,0.8194444444444444
19.tif,NC,NC5159,942,207,3,2,1.0,4.828427076339722,1.5,0.16666666666666666,1.0
19.tif,NC,NC5160,224,199,5,5,11.0,12.485281229019165,1.0,0.44,1.0
19.tif,NC,NC5161,54,196,4,5,9.0,11.656854152679443,0.8,0.45,0.9473684210526315
19.tif,NC,NC5162,866,194,4,4,5.0,9.656854152679443,1.0,0.3125,0.8333333333333334
19.tif,C,C806,483,188,37,27,421.5,123.29646337032318,1.3703703703703705,0.4219219219219219,0.6425304878048781
19.tif,C,C807,565,179,22,17,215.5,63.35533809661865,1.2941176470588236,0.5762032085561497,0.9349240780911063
19.tif,NC,NC5163,460,160,12,13,87.0,37.79898929595947,0.9230769230769231,0.5576923076923077,0.9354838709677419
19.tif,NC,NC5164,449,126,3,1,0.0,4.0,3.0,0.0,0
19.tif,NC,NC5165,761,110,2,3,2.0,6.0,0.6666666666666666,0.3333333333333333,1.0
19.tif,NC,NC5166,425,110,10,9,55.0,28.14213538169861,1.1111111111111112,0.6111111111111112,0.9649122807017544
19.tif,NC,NC5167,302,68,9,12,19.5,31.55634891986847,0.75,0.18055555555555555,0.5652173913043478
19.tif,NC,NC5168,910,65,7,10,35.0,25.313708305358887,0.7,0.5,0.875
19.tif,NC,NC5169,120,65,4,4,7.0,9.656854152679443,1.0,0.4375,1.0
19.tif,NC,NC5170,311,55,7,10,19.0,24.142135500907898,0.7,0.2714285714285714,0.7755102040816326
19.tif,NC,NC5171,322,32,11,12,44.5,33.21320343017578,0.9166666666666666,0.3371212121212121,0.9081632653061225
20.tif,NC,NC5172,205,743,2,4,2.5,7.414213538169861,0.5,0.3125,1.0
20.tif,NC,NC5173,824,737,7,8,30.5,20.727921724319458,0.875,0.5446428571428571,0.9838709677419355
20.tif,NC,NC5174,442,735,1,1,0.0,0.0,1.0,0.0,0
20.tif,NC,NC5175,183,730,5,6,15.0,14.485281229019165,0.8333333333333334,0.5,1.0
20.tif,NC,NC5176,116,721,4,4,7.0,9.656854152679443,1.0,0.4375,1.0
20.tif,NC,NC5177,684,719,6,5,18.0,15.656854152679443,1.2,0.6,1.0
20.tif,NC,NC5178,182,719,1,1,0.0,0.0,1.0,0.0,0
20.tif,NC,NC5179,441,718,6,6,21.5,17.071067690849304,1.0,0.5972222222222222,1.0
20.tif,NC,NC5180,188,717,4,4,5.5,10.242640614509583,1.0,0.34375,0.9166666666666666
20.tif,NC,NC5181,228,712,6,6,18.0,16.485281229019165,1.0,0.5,0.9473684210526315
20.tif,NC,NC5182,526,707,5,5,8.5,13.071067690849304,1.0,0.34,0.8095238095238095
20.tif,NC,NC5183,178,707,5,4,8.5,11.071067690849304,1.25,0.425,1.0
20.tif,NC,NC5184,904,686,9,11,54.0,28.97056233882904,0.8181818181818182,0.5454545454545454,0.9473684210526315
20.tif,NC,NC5185,191,685,9,11,53.5,29.55634891986847,0.8181818181818182,0.5404040404040404,0.9469026548672567
20.tif,NC,NC5186,285,676,7,8,27.5,20.727921724319458,0.875,0.49107142857142855,0.9482758620689655
20.tif,NC,NC5187,163,672,7,7,22.0,18.14213514328003,1.0,0.4489795918367347,0.9777777777777777
20.tif,NC,NC5188,662,669,4,5,10.0,12.828427076339722,0.8,0.5,0.9523809523809523
20.tif,NC,NC5189,128,667,22,21,179.0,71.11269748210907,1.0476190476190477,0.3874458874458874,0.7396694214876033
20.tif,NC,NC5190,564,660,2,1,0.0,2.0,2.0,0.0,0
20.tif,NC,NC5191,415,660,6,9,27.0,21.313708186149597,0.6666666666666666,0.5,0.9642857142857143
20.tif,NC,NC5192,612,655,5,4,9.0,11.656854152679443,1.25,0.45,0.9473684210526315
20.tif,NC,NC5193,627,654,1,1,0.0,0.0,1.0,0.0,0
20.tif,NC,NC5194,799,650,7,7,26.5,19.899494767189026,1.0,0.5408163265306123,0.9464285714285714
20.tif,NC,NC5195,527,649,5,5,11.0,12.485281229019165,1.0,0.44,1.0
20.tif,NC,NC5196,917,648,5,4,10.0,11.656854152679443,1.25,0.5,1.0
20.tif,NC,NC5197,539,646,6,6,17.0,16.485281229019165,1.0,0.4722222222222222,0.918918918918919
20.tif,NC,NC5198,413,629,5,5,11.5,13.071067690849304,1.0,0.46,0.9583333333333334
20.tif,NC,NC5199,201,624,29,44,371.0,129.88224959373474,0.6590909090909091,0.2907523510971787,0.5583145221971407
20.tif,NC,NC5200,411,614,8,9,41.0,24.14213514328003,0.8888888888888888,0.5694444444444444,0.9761904761904762
20.tif,NC,NC5201,456,607,4,3,5.0,8.828427076339722,1.3333333333333333,0.4166666666666667,1.0
20.tif,NC,NC5202,629,606,8,5,17.5,19.071067690849304,1.6,0.4375,0.8333333333333334
20.tif,NC,NC5203,696,604,4,4,6.5,10.242640614509583,1.0,0.40625,0.9285714285714286
20.tif,NC,NC5204,486,602,7,7,24.5,18.727921843528748,1.0,0.5,0.98
20.tif,NC,NC5205,645,598,4,5,4.0,12.485281229019165,0.8,0.2,0.5714285714285714
20.tif,NC,NC5206,185,588,3,2,1.5,5.414213538169861,1.5,0.25,1.0
20.tif,NC,NC5207,653,587,8,15,71.0,36.14213538169861,0.5333333333333333,0.5916666666666667,0.9281045751633987
20.tif,NC,NC5208,548,582,7,6,25.0,18.485281229019165,1.1666666666666667,0.5952380952380952,1.0
20.tif,NC,NC5209,904,581,7,9,31.0,22.14213514328003,0.7777777777777778,0.49206349206349204,0.9393939393939394
20.tif,NC,NC5210,577,581,4,4,7.5,10.242640614509583,1.0,0.46875,1.0
20.tif,NC,NC5211,214,576,23,35,244.5,99.49747323989868,0.6571428571428571,0.30372670807453417,0.6261203585147247
20.tif,NC,NC5212,544,573,2,2,1.0,4.0,1.0,0.25,1.0
20.tif,NC,NC5213,375,566,1,1,0.0,0.0,1.0,0.0,0
20.tif,NC,NC5214,215,566,3,2,2.0,6.0,1.5,0.3333333333333333,1.0
20.tif,NC,NC5215,105,557,10,16,95.5,39.21320307254791,0.625,0.596875,0.9744897959183674
20.tif,NC,NC5216,589,556,4,4,7.5,10.242640614509583,1.0,0.46875,1.0
20.tif,NC,NC5217,875,553,3,1,0.0,4.0,3.0,0.0,0
20.tif,NC,NC5218,715,549,38,18,178.0,91.25483310222626,2.111111111111111,0.260233918128655,0.6379928315412187
20.tif,NC,NC5219,215,549,1,1,0.0,0.0,1.0,0.0,0
20.tif,NC,NC5220,578,548,5,6,13.5,13.899494767189026,0.8333333333333334,0.45,1.0
20.tif,NC,NC5221,982,542,2,2,1.0,4.0,1.0,0.25,1.0
20.tif,NC,NC5222,338,539,1,3,0.0,4.0,0.3333333333333333,0.0,0
20.tif,NC,NC5223,542,538,2,4,2.0,6.828427076339722,0.5,0.25,1.0
20.tif,NC,NC5224,226,531,13,31,223.5,74.52691102027893,0.41935483870967744,0.5545905707196029,0.8662790697674418
20.tif,NC,NC5225,422,528,3,5,7.0,10.828427076339722,0.6,0.4666666666666667,1.0
20.tif,NC,NC5226,664,518,49,67,550.5,230.14927506446838,0.7313432835820896,0.16768199817240328,0.34097243728708576
20.tif,NC,NC5227,549,515,3,3,4.0,8.0,1.0,0.4444444444444444,1.0
20.tif,NC,NC5228,528,514,6,6,17.5,17.071067690849304,1.0,0.4861111111111111,0.8974358974358975
20.tif,NC,NC5229,478,512,2,2,0.5,3.414213538169861,1.0,0.125,1.0
20.tif,NC,NC5230,932,507,3,4,3.5,8.242640614509583,0.75,0.2916666666666667,1.0
20.tif,NC,NC5231,488,507,4,5,9.5,12.242640614509583,0.8,0.475,0.95
20.tif,NC,NC5232,385,506,5,6,12.0,16.485281229019165,0.8333333333333334,0.4,0.8275862068965517
20.tif,NC,NC5233,419,505,2,1,0.0,2.0,2.0,0.0,0
20.tif,NC,NC5234,789,499,4,4,7.5,10.242640614509583,1.0,0.46875,1.0
20.tif,NC,NC5235,524,490,4,5,8.0,11.656854152679443,0.8,0.4,0.8888888888888888
20.tif,NC,NC5236,691,488,8,7,29.0,20.14213514328003,1.1428571428571428,0.5178571428571429,1.0
20.tif,NC,NC5237,759,478,1,2,0.0,2.0,0.5,0.0,0
20.tif,NC,NC5238,351,477,6,5,13.0,18.485281229019165,1.2,0.43333333333333335,0.7878787878787878
20.tif,NC,NC5239,811,474,3,2,2.0,6.0,1.5,0.3333333333333333,1.0
20.tif,NC,NC5240,955,466,7,7,27.5,19.899494767189026,1.0,0.5612244897959183,0.9649122807017544
20.tif,NC,NC5241,830,461,5,5,11.0,12.485281229019165,1.0,0.44,1.0
20.tif,NC,NC5242,497,457,4,3,4.0,8.828427076339722,1.3333333333333333,0.3333333333333333,0.8888888888888888
20.tif,NC,NC5243,444,456,13,12,96.5,37.21320283412933,1.0833333333333333,0.6185897435897436,0.9747474747474747
20.tif,NC,NC5244,75,452,12,36,150.5,83.01219236850739,0.3333333333333333,0.34837962962962965,0.6390658174097664
20.tif,NC,NC5245,635,447,1,1,0.0,0.0,1.0,0.0,0
20.tif,NC,NC5246,533,447,6,6,15.0,15.313708186149597,1.0,0.4166666666666667,0.967741935483871
20.tif,NC,NC5247,342,446,1,1,0.0,0.0,1.0,0.0,0
20.tif,NC,NC5248,355,445,3,3,4.0,8.0,1.0,0.4444444444444444,1.0
20.tif,C,C808,562,444,37,15,340.5,95.35533845424652,2.466666666666667,0.6135135135135135,0.800235017626322
20.tif,NC,NC5249,633,443,4,4,2.5,11.071067690849304,1.0,0.15625,0.5
20.tif,NC,NC5250,510,442,2,3,2.0,6.0,0.6666666666666666,0.3333333333333333,1.0
20.tif,NC,NC5251,751,441,5,5,14.0,13.656854152679443,1.0,0.56,1.0
20.tif,NC,NC5252,576,435,1,1,0.0,0.0,1.0,0.0,0
20.tif,NC,NC5253,574,434,1,1,0.0,0.0,1.0,0.0,0
20.tif,C,C809,562,421,12,12,88.5,35.21320283412933,1.0,0.6145833333333334,0.9833333333333333
20.tif,NC,NC5254,973,420,7,7,22.5,18.727921724319458,1.0,0.45918367346938777,0.9375
20.tif,C,C810,611,415,27,16,238.5,69.35533821582794,1.6875,0.5520833333333334,0.888268156424581
20.tif,NC,NC5255,650,412,4,5,6.5,11.071067690849304,0.8,0.325,0.8666666666666667
20.tif,NC,NC5256,737,410,4,5,10.5,12.242640614509583,0.8,0.525,1.0
20.tif,C,C811,521,406,28,25,283.5,80.32590091228485,1.12,0.405,0.8564954682779456
20.tif,NC,NC5257,364,404,5,7,20.0,17.656854152679443,0.7142857142857143,0.5714285714285714,0.975609756097561
20.tif,NC,NC5258,560,401,2,2,0.5,3.414213538169861,1.0,0.125,1.0
20.tif,C,C812,580,398,16,18,146.5,49.35533857345581,0.8888888888888888,0.5086805555555556,0.9543973941368078
20.tif,NC,NC5259,513,394,4,4,0.5,13.071067690849304,1.0,0.03125,0.09090909090909091
20.tif,NC,NC5260,484,394,3,3,4.0,8.0,1.0,0.4444444444444444,1.0
20.tif,NC,NC5261,521,393,5,5,9.0,12.485281229019165,1.0,0.36,0.9
20.tif,NC,NC5262,641,391,8,8,39.0,23.313708186149597,1.0,0.609375,0.9873417721518988
20.tif,NC,NC5263,473,391,1,1,0.0,0.0,1.0,0.0,0
20.tif,NC,NC5264,324,386,7,11,45.0,26.14213538169861,0.6363636363636364,0.5844155844155844,0.9782608695652174
20.tif,NC,NC5265,556,385,6,5,15.5,15.071067690849304,1.2,0.5166666666666667,0.96875
20.tif,NC,NC5266,253,385,6,7,23.5,17.899494767189026,0.8571428571428571,0.5595238095238095,1.0
20.tif,NC,NC5267,599,384,6,7,18.5,17.899494647979736,0.8571428571428571,0.44047619047619047,0.9024390243902439
20.tif,NC,NC5268,482,384,3,2,2.0,6.0,1.5,0.3333333333333333,1.0
20.tif,NC,NC5269,451,384,3,2,1.5,5.414213538169861,1.5,0.25,1.0
20.tif,NC,NC5270,718,383,8,8,36.0,22.14213514328003,1.0,0.5625,1.0
20.tif,NC,NC5271,850,380,2,3,1.0,4.828427076339722,0.6666666666666666,0.16666666666666666,1.0
20.tif,NC,NC5272,346,374,1,1,0.0,0.0,1.0,0.0,0
20.tif,C,C813,619,373,17,24,206.5,64.18376541137695,0.7083333333333334,0.5061274509803921,0.89587852494577
20.tif,NC,NC5273,755,372,7,6,23.5,17.899494767189026,1.1666666666666667,0.5595238095238095,1.0
20.tif,C,C814,523,368,21,19,201.5,61.012192487716675,1.105263157894737,0.5050125313283208,0.9117647058823529
20.tif,NC,NC5274,834,367,6,5,13.0,14.485281229019165,1.2,0.43333333333333335,0.9285714285714286
20.tif,C,C815,554,365,29,21,266.5,79.01219236850739,1.380952380952381,0.4376026272577997,0.8433544303797469
